text,label
"Dadı əsl türk qəhvəsinə bənzəyir. İsti su ilə bişirməyi tövsiyə edirəm, 60°C yaxın.",1
dadi yaxwi idi düzdü köhne idi amma yaxwı idi  yenede,1
"Çox bəyəndik, dadı yaxşıdır",1
"Qiymətinə görə yaxşıdır, çox tünd deyil.",1
Bərbad daddır,0
çox gözəl qəhvədir.,1
"Çox bəyəndim, üstəlik qəhvə dənəcikləri balaca paket hediyye qoyulub, çox təşəkkür edirəm !",1
Hədiyyəlik paketlə bərabər göndərdilər.  Təşəkkürlər.,1
ince və gözəl görünür,1
super,1
çox cox pisdi əyildi tuk kimidir,0
Zerif ve incedi hayif ki bir razmer balacadi😌,1
Очень красивое. Спасибо. Советую..,1
heç xoşum gelmedi,1
Çox yaraşıqlı çox raziyam,1
yaxşıdır,1
"Bacim almisdi cox beyenmisdim, ozum ucunde aldim. Perzon Gallery tesekkur edirem👍👍",1
Perzon Gallery sifaris verdim heyif o pulumdan neqeder sepiremse iyi qalmir sanki sudur.. bezen 30 azn etirlerin bele iyi ondan yaxşi qalir,0
Qoxusu hafif şirindi men ise daha tünd sevirem umumilikde eladı.,1
Super Etirdi Qoxusu 😍,1
"Mən bəyəndim.Zərif,şirin bir ətirdir🫠
Amma bəyənib,bəyənməmək individualdır",1
çox gözəl etirdi,1
Cox qesengdir,1
perzon  Eşqin mellim meyi nece deyse eleedi dadrce möhdesem 24 saatdi sacimda qalıb,1
коту  понравилось 🍽,1
əla,1
normaldır,1
Yaxşıdı,1
sevdiyim günəş kremi,1
təşəkkür,1
ela beyendim cox sagolun,1
taxtasinda cat var,0
👍👍👍👍👍,1
men profesional usta deyilem.sadece ev ucun almisam.superdi.cox beyendim.almaga deyer,1
yaxşıdır yoxladım kuryerdən aldım işləkdir əla vəziyyətdədir gücündə qiymətinə görə xoşuma gəldi yaxşıdır,1
yaxşi işləyir,1
bəyəndim yaxşı,1
İlk baxışdan məhsul zəif görsənir. Yəqin ki bir müddətdən sonra uğurlu olub olmadığı bilinəcək. Qutusu bir az balaca olduğu üçün adapteri yerləşdirmək çətindir,0
yaxşıdı amma aynasında cızıqlar var,1
Saatın kilid yeri özü durduğ yerə açılır,0
Qeşengdi boyukler uçun,1
super,1
cox gozel di tovsuye edirem,1
görünüş fln hamısı yaxşıdı prosda yüngüldüye çox,1
Yorumlada saati pisleyirler amma men 7m aldim ve çox keyfiyetlidir duşunmeden alin❤,1
"Cox pis mehsuldu pesman oldum aldiqima
Esil oyuncaqdir usaqlar oynamaqa yaxsidir.",0
Meslehet deyil almayin,0
Məsləhət deyil,0
Çox bərbad məhsuldu.,0
cox gozel beyendim,1
şəkildəki kimi gəlib çox qəşəngdi,1
çox gözəl sadə qol saatı oğlum üçün almışam oda sevə sevə taxır almağı məsləhət görürəm,1
Tam gözlədiyim kimi gəldi😍,1
"O saatın yazılan qiyməti endirimə düşən qiyməti belə qat-qat bahadı maksimum dəyəri 5 manat ola bilər.Şəxsən mən çox narazı qaldım,zibil qutusuna atdım pulsuz versələrdə taxılmıyacaq bir saatdı xahiş edirəm məhsul paylaşanda onun şəkillərin ətraflı çəkin bütün rakuslardan.Arxa tərəfi ümumiyyətlə bərbad görsənirdi sadə nazik düz list dəmir heçbir yazısız qapaq üstdən şurupla bağlanmış formada.",0
Super qablasdirma saat,1
qiymete görə çox yaxşidi balansada yaxsi gedir,1
Məhsulun keyfiyyəti ortadır.ancaq arxa təkərə yarıyir.balansa güclə gəlir. elədə yaxşı deyil,0
bəyəndim,1
balansda yaxşı deyil şəhər içi yaxşıdır amma trasda uzağ məsafədə balans his olunur və səs var,1
tam qiymətin haqqını verən məsuldur. qiymətinin ucuz olmasına baxmayaraq çox razı qaldım,1
superdi,1
super tekerdi almaq meslehetdi balansada yaxşı gelir.düşündüyümdende yaxşı idi,1
Əla təkərdir. məsləhət görürəm almağı hərkəsə. qiymətinə görə keyfiyyət maksimumdur,1
Əlaaa,1
məsləhətlidir👍,1
Cox gozel.,1
Çox keyfiyyətli təkərdir,1
Təkər yaxşıdır.,1
Əladır. qiymətə görə münasibdir.,1
eladi bir soznen,1
"Əla, razıyam.",1
Əladı,1
şinler yaxşıdır  yumuşaqlığı superdi 4 fesil esil qışın  malıdır,1
əladı,1
cox gozel ela keyfiyetli tekerdi yumusaq,1
Çox gözəl təkərdir. Əla balans götürür.,1
🫶🏻🫶🏻🫶🏻eladir,1
спасибо за хорошую продукцию!!,1
masAllah çox keyfiyetlidir,1
çox yaxsdi,1
очень нужный инструмент,1
beyendim,1
super,1
normal,1
👍 əla,1
çox zeyif pis işime yaramadı,0
Əla akkord avtodan aldım yeni akkumulyatordu (25.10.2025 buraxılış tarixi) razıyam çatdırılma da qaydasında vaxtında oldu təşəkkürlər 👍🏻,1
hələki yaxşı dı,1
"все супер, блогодори всю команду мы довольны",1
çox yaxşı qəşəy razyam,1
çox yaxşıdır sifariş verdiyim geldi,1
Məhsul olduğu kimi gəldi problemsiz işləyir,1
Yüngül idi beyendim ,1
bizne storeden 3 cu defedi alram cox gozeldi. menm uzme her tonalni dsmr sepdirir sfetmi lakin bu tonal super cxdi. Elaaa,1
qoxusuda effektide çox gözəldir.Men sadece bir nömrə açıq almışam.,1
bizne storeden almwam superdi bizne storeden ne almwam mukkemel gelib.,1
Rengi düz geldi tekturasi gozeldi beyendim,1
çox zəifdir. məsləhət deyil almaq,0
çox razıyam çox gözəl alətdir və mən birmarket kamadasna təşəkkürlər edrəm,1
ev ucun eyladi,1
Mehsul cox zay cixdi,0
Almaqa dəyər yaxşdı,1
Men coxx beyendim super..,1
Çox zay dreldi yalandan 48v yazıblar amma 20V dır çox zeyif çox peşman oldum almağıma,0
bəyəndim reklamlarda keyfiyyətli məhsul olduğunu göstərir,1
əla işləyir.,1
bir köpukluk məsul deyil almayın nə zariyatka saxlayır nədəki kınopkası işləyir,0
Əladı,1
salam men beyendim esayalriniz bunun. edv siz hani icinden cixmadi,1
Super,1
bəyənmədim sürəti çox zəifdir əgər satıcı narazidirsa menden əlaqə nömrəm var zəng etsin,0
ilk dəfə olaraq  bir market direlşurup bağlayan aldım  razı qaldım ..,1
"məhsul superdir. gücü yaxşıdır. 2 batareyası, adaptır, əlavə deşici sverlolar, patron açarlar və s. almağa dəyər.",1
çox pis. keyfiyyətsizdir.,0
ela keyfiyyətli 👍,1
Çox keyfiyyətsiz idi,0
Cox eladir cox raciyam,1
normaldi,1
Cox gözəl məhsuldu,1
eladı👍,1
əla çox gözəl,1
Qizin cox beyendi,1
qızımın bu gün doğum günüdür ona hədiyyə aldım çox sevdi təşəkkür edirəm satıcı 🌹👍🏻hər kəsə məsləhət görürəm almağı,1
"Məhsul əksiksiz və Keyfiyyətli, sağlam gəldi .Satıcı ElektroBox.",1
cox gozeldi bu qiymete cox eladi,1
Cox gozel boya desti çox bəyəndi qızım,1
Super😍,1
əladır çox beyendim,1
Əla,1
Super! çox sagolun.,1
ela,1
Супер,1
cooox gozel mehsuldu Esl ustaya yararlidi.,1
eladi raziyam,1
Eladır kefıyyetlı  super mehsul👍,1
əla,1
Mehsul superdi,1
Yaxşi məsuldu ƏLA,1
в деле не побывал но товар доставлен во время все в рабочем состоянии.,1
Əla məhsuldu.Təşəkkür edirəm!,1
men almisam heqiqeten de cox superdir her kese tovsiyye edirem,1
əla,1
Çox bəyəndim.,1
Aldım əla maldır şotkasızdır,1
eladi cox gucludu gozlemezdim bele olar. sotqasizdir. beyendim cox saqolun,1
"Ev üçün əla. ev işleri görmək üçün rahatdır. demək olar əsas ləvazimatlar var. əgər birdə mişar olsaydı lap yaxşı olardı. Çox razıyam. Хороший набор. Для домашних дел достаточно. Я ремонты у всех не делаю, а для себя закрутить, подпилить, подрезать - всё есть. Очень доволен покупкой.",1
beyenmedim,0
cox qeseydi men aldim isledirem,1
çok rahat ve kefiyetli,1
beyendim.,1
cox gezel,1
çox bəyəndim gozladyimnanda usdundu məsləhət goruram,1
"все работает, цена хорошая ",1
Hərşey qaydasındadır almaq istəyən rahatlıqla ala bilər,1
"Очень хороший телефон, привезли быстро! Все работает!",1
"2 heftedir almisam,heleki bir problem yoxdur.Nomresiz olan telefondu.(eSIM DESTEKLI) Her iki nomrede rahat isleyir.",1
"Пользуюсь неделю, пока мне все нравится!",1
Salam heç bəyənmədim telefonu zaryadkaya qoyan kimi telefon və kabeli qızdı heyif ona verilən pula,0
"super skoc,zakazivayu v 4y raz",1
suretli ve saglam catdirilma,1
Super,1
tesekurler,1
Qiymət keyfiyyət baxımından məntiqli seçimdir. İşləməyinə söz ola bilməz çox razı qaldım.,1
məhsul yaxşıdı.almağa dəyər məsləhətlidir,1
Hər şey isdədiyim kimi çıxdı,1
"10 gundur almışam, helekı yaxsıdır. Hec bır problemı yoxdur",1
"Əla idi,təşəkkürlər❤️",1
İlk başda zəyif və pis kimi görsənsədə bir iki doxunuşda mükəməl pərformansları ortaya çıxır,1
хороший корм,1
Əla məhsul,1
Açıb bağlanması yaxşı deyil,1
Yaxsidi qiymetine gore,1
Əla,1
əla,1
"Qeyner pis deyil, işini görür, tez-tez alıram.",1
Mehsul super xosuma geldi.Ceki artimi ucun Gainer meslehet gorurem Irox maxxx,1
cox superdi heqiqeten beyendim,1
yaxşı,1
"Ela,istediyimizi elde etdik.minnetdaram Umicoya-yaxshiki varsiz.",1
Super,1
əla təşəkkürlər🤗,1
çox əla məsuldu,1
məsləhətdir,1
Əladı👍🏻👍🏻👍🏻,1
"Qəşəngdi , hətta super amma qaşıq çıxmadı",1
👌👍Çox gözəl,1
Götürdüm.Ela mehsula oxsuyur.İstifade etmemisem hele.Ela qiymete endime düşüb👍🏽👍🏽,1
xeyir beyemedik,0
super,1
Teshekkur,1
Zəifdi,0
əla,1
"Вещь интересная, всё пришло как заявлено в характеристиках.",1
əla,1
çox gözəl məhsuldur. hamıya tövsiyyə edirəm.,1
Əladı 2 həftədi istifadə edirəm effektin görürəm,1
"Her zaman alıram, keyfiyyetini çox beyenirem👍🏻",1
əla,1
çox razı qaldim,1
За свои деньги очень хорош,1
superdi,1
cox pisdir almaqa deymir alan pewman olacaq,1
"mən , təhvil aldım xoşuma gəldi qəşəng işləyir , amma ƏDV çəkim hele mənə gəlməyib )",1
Hələki yaxşıdı. Zaryadka saxlamağı Normaldı.,1
tam sekilde tehvil aldim islek vezyetdedi hemde qiymetine gore guclu mehsuldu,1
eladir,1
"salam. yaxşıdır , təşəkkür edirəm...",1
super isleyir cox raziyam,1
Əla👍,1
"Məhsul superdir.Alan peşman olmaz.Qiymət normal,güc də əla",1
aldım istifadə elədim pis deyil,1
əladi,1
bəyəndim.Super gəldi,1
"Я несколько раз заказывал этот шуруповерт по причине «шедевральной» логистики продавца Merd grup. В первый раз послали модель дешевле, чем я заказывал. Там слабые 2000 ма аккумуляторы, цвет корпуса черный и комплектация другая. Вернул сразу. Следующим заказом пришел блок гидрофора от насоса вместо шуруповерт!!! Логисты у продавца однозначно работают по цвету, а не по артикулу, он тоже ведь желточерной окраски. Естественно он получил ее обратно. В третий раз заказал у продавца Turkoglu рейтингом ниже. Но как оказалось он с первого раза отправил нужный образец. За что отдельное спасибо Turkoglu и 5 звезд.",1
eladi,1
razıyam,1
məhsul xoşuma gəldi.əladır,1
normal işləyir ama gücə düşəndə sürət ölür,1
yaxşıdı işlətmək olar,1
"men aldim, razi qaldim",1
zaretka saxlamır çox keyfiyyətsiz dir eyni məhsul fərqli qiymətə almışam arasında heçbir fərq yoxdu 🥺,0
cox gozel keyfiyetli,1
həddiyə vermək ucun əla super təsəkkur məsləhət gorurəm ,1
cox gozeldi,1
əla,1
bir kəlməyilə möhtəşəmdi Umigo ilə irəli👈🏻👍🏻,1
Əladır,1
işlək deyill,0
Çox əladı,1
küçə pişikləri üçün əla,1
"Корм очень хороший, кошка ест с удовольствием",1
çox gözəl,1
"Некоторые кошки едят много, некоторые мало едят , но все тянутся есть!",1
pişiklərin xoşuna gəlmədi!Coox təssüf,0
"Pişiklər yeyirlər, ala bilərsiniz. 2 kq görə məncə qiymət münasibdi və bir paket daxilində gətirilir, çəki ilə yox, bu da bir + dı",1
Çox quru yem oldu. Pişiklər yemədi,0
eladi tovsiye edirem,1
çox gözəl çəki ilə yox paket formasında aldim,1
çox sağ ol umiko.2kq bir yerdə gəlib.yəni 1bağlamada.tay açıq şəkildə çəki ilə yox.,1
"Постоянно покупаю эти фильтры,отличное качество.",1
ela.tesekkur,1
çox yaxşıdı,1
mehsulun qiraqlari eziy gelib su filtirden yox qiraqlarinnan axir mehsulu geri qaytarmaq isteyitem,0
Товар просто супер . Спасибо бирмаркету за честность и отличный сервис .,1
origialdir,1
"Кошки кушают. Всё ок. Лучшая цена на сегодня (3,50).",1
Hər bir evə lazım❤️,1
Супер устройство.,1
"давно хотели это устройство, все супер",1
Məhsul eladı .Tarixləridə yaxşıdı.sadəcə təfil məntəqəsi tətildə olduğu üçün bir həftə gec catdı,1
ela cox beyendim birinde atmsam sebetime sifariw edecem🙏,1
əla,1
Отличный,1
əla qiymət.paketlemə də əla. almağa dəyər,1
Bəyəndim təşəkkürlər❤️,1
Əladırrr o qədər gözəl qoxusu varki😍,1
almaga deyer qaymag kimi yayilir dodagda diger renglerinide alacam👍,1
Əla həm eəngi həm keyfiyyeti super,1
bu sheer uplarin her rengini almaq isteyirem tek menfi yani cox qalici olmamasidir o da balm kimi olduguna goredi,1
"Piqmentii, rəngii əlaaa😍❤️‍🔥",1
Möhtəşəmmmm👍❤️,1
Superdiii alin qizlarr qoxusu mohtesemm😍,1
çoxx gözəldir,1
süner ela almağa deyerr,1
"o qədər yumuşaq və incə teksturası var ki, çox gözəldir və gözəl ətri var",1
super,1
möhtəşəm heçnə,1
çox gözəl məhsuldur almağa dəyər,1
Uygun qiymetli keyfiyyeti yuksek,1
"Mükəmməldir,gloss kimi yumuşaq və parlaqdır",1
Çox gözəl rəngdir.,1
mükəmməl,1
Yaxsidi,1
yaxsi,1
əla 😍,1
3₼ yaxsidi qiyməti gore Surətli Yığır Çox Bəyəndim,1
Çox gözəl!,1
"məhsulu çox beyendim ,sanmıram tük yığa ve ya tiftiklənər,qiymətə görə eladi",1
"Lasin kimidir yapışan materialdır,qısa boylu insan üçün yaxşıdır bəyəndim",1
əla,1
basliqi yaxsi deil wurupu sixa bilmir wesdirnani yeyir,0
wexsen men beyendim..🤗,1
Salam məhsul yaxşıdı ancaq daşının biri işləmir zəhmət olmasa mənimlə əlaqə saxlayın,1
Məhsul yaxşıdı 👍,1
Cox gözəl sevdim,1
heç razı qalmadim,0
ela,1
əla mesuldu,1
yaxşıdır,1
əla,1
xoşum gəldi 🙏,1
Əla,1
yaxşıdı👍🏻,1
supet,1
ela,1
Bir sözlə mükəmməldir,1
Tam rəsmidir.Məsləhət görürəm👍🏻,1
ela idi  beyendim  👍👍,1
Faydası var amma niyə bu qədər qiymət fərqi yaranıb? 1 aya 10 manat bahalanıb,1
mehsul eladi ama her defe ferqli qiymete olur,1
"düzgün içildikde çox super neticesi olur, çox qeseng arıqladır",1
İştah kəsmir və arıqlama sağlamır. Boşuna pullarınızı buna verməyin.,0
Məhsulu 5 aydır istifadə edirəm. heç bir problem yaşamamışam. mağazadan razıyam,1
Heç düşünmədən rahatlıqla alabilərsiz. Hər şey əla idi,1
Gözlədiyimdən yaxşı çıxdı,1
Əladır,1
hər şey qaydasındadır. çox sağ olun,1
Super👍,1
Ekspress çatdırılma ilə 1 saata çatdırıldı. Qutusunda belə cüzi əzik də yox idi,1
"Hədiyyə olaraq almışam, bir nəfərin bəxti gətirəcək) Açıb oynamamaq üçün özümü zorla tuturam 😂",1
rahat səkildə catdirildi cox məmnunuq,1
Əladıııı,1
Cox pis,0
Məhsul tam isdədiyim kimidi heçbir problemsiz sifariş verə bilərsiz. Bol oyunlar,1
xeyir cox pis,0
Tam əminliklə sifariş edə bilərsiniz. Çatdırılma zamanı tam qeyd edilən vaxta oldu.,1
Məhsul problemsiz işləyir. Təşəkkür edirəm.,1
hərşey qaydasındadır problem olmadı,1
Əla saolun,1
Super Catdirilma. Tesekkurler.,1
ətirin qoxusu gözəldir. Qalıcılığıdı yaxşıdır Almağa dəyər.,1
maşın yağının qoxusu gelir,0
10 günə 5 kq arıqladım. Superdi👍,1
1 qutu ilə 6 kq arıqladımm😍,1
Super,1
Heqiqetin isdahani kesir ve kilo vermeye komek edir.Orginaldir xanimlar.Men razi qaldim.Meslehet gorurem.,1
